,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
Albany,5.521460917862246,6.214608098422191,6.359864598727891,6.684611727667927,6.907755278982137,7.090076835776092,7.313220387090301,7.495541943884256,7.600902459542082,7.7406644019172415,7.854533498494959,8.006367567650246,8.006367567650246,8.006367567650246,8.160518247477505,8.294049640102028,8.294049640102028,8.366370301681654,8.493466535073901,8.517193191416238,8.648221453822641,8.699514748210191,8.699514748210191,8.805164403894016,8.85366542803745,8.922658299524402,8.946730772653531,8.970084719869002,8.987196820661973,8.994857673005924,9.047821442478408,9.100991350450773,9.104979856318357,9.149200967017501,9.169518377455928,9.171998596741087,9.20029003612268,9.210340371976184,9.210340371976184,9.210340371976184,9.229351697279544,9.259130536145614,9.305650551780507,9.352920837632299,9.392661928770137,9.392661928770137,9.392661928770137,9.398644164984068,9.417354541360508,9.441753310653732,9.472704636443673,9.503009985939002,9.533198570108652,9.568014816247999,9.582481490730107,9.615805480084347,9.615805480084347,9.615805480084347,9.655026193237628,9.680344001221918,9.73559761567892,9.740968623038354,9.752664662801545,9.786953736280177,9.798127036878302,9.798127036878302,9.811084278788854,9.841034317199862,9.852194258148577,9.87302834505142,9.903487552536127,9.903487552536127,9.903487552536127,9.947917765526732,9.957028319464158,9.994241915804592,9.998797732340453,9.998797732340453,9.998797732340453,10.034515814942532,10.043249494911286,10.066316779912233,10.085809109330082,10.119340268456558,10.126631103850338,10.163579127102102,10.165851817003619,10.197290199113949,10.203592144986466,10.225571051705241,10.239959789157341,10.239959789157341,10.252007130917775,10.271596874100524,10.296675568111562,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.339671232879404,10.3590123426706,10.373619158247955,10.404262840448617,10.407975230055094,10.42821608147111,10.4341158035983,10.448714603019452,10.46310334047155,10.46310334047155,10.466978053793362,10.507018667607948,10.51867319162636,10.532096211958502,10.545341438708522,10.545341438708522,10.56712819387583,10.57151884614393,10.596634733096073,10.596634733096073,10.596634733096073,10.596634733096073,10.596634733096073,10.613983371430686,10.621327345686446,10.647350197201272,10.668127151733426,10.676656518734683,10.691944912900398,10.712193073730345,10.714417768752456,10.714417768752456,10.727662995502477,10.736396675471232,10.757902880692196,10.778956289890028,10.778956289890028,10.799575577092764,10.812500256345386,10.819778284410283,10.819778284410283,10.819778284410283,10.839580911706463,10.858998997563564,10.858998997563564,10.881520772287407,10.896951842168631,10.915088464214607,10.915088464214607,10.928511606672329,10.933106969717286,10.95430917736789,10.968198289528557,10.985306354298396,11.002099841204238,11.002099841204238,11.002099841204238,11.002099841204238,11.03488966402723,11.04452055708819,11.06663836234181,11.082142548877775,11.082142548877775,11.097410021008562,11.113042747043673,11.127338562695087,11.156250521031495,11.156250521031495,11.156250521031495,11.182017368547347,11.184421397998193,11.20838961233815,11.225243392518447,11.225629946618907,11.251560700835821,11.28200175387038,11.289781913656018,11.289781913656018,11.302204433654575,11.32676414229062,11.350406535472453,11.37366339763672,11.407564949312402,11.418614785498987,11.461632170582678,11.47443341889168,11.502875129116727,11.512925464970229,11.513924965303312,11.545755535357726,11.571451578772646,11.608922369528528,11.695247021764184,11.736069016284437,11.795135782630004,11.873268552412421,11.918390573078392,12.072541252905651,12.331701036876197,12.60561124357965,13.26898826505974
Allegany,5.323327604636225,5.703782474656201,5.940171252720432,6.551080335043404,6.684611727667927,7.003065458786462,7.090419377216408,7.313220387090301,7.438383530044307,7.600902459542082,7.600902459542082,7.696724450685178,7.783224016336037,7.8632667240095735,7.994688695068144,8.006367567650246,8.070906088787819,8.21538705878102,8.290011946567773,8.294049640102028,8.318742252692399,8.411832675758411,8.517193191416238,8.517193191416238,8.612503371220562,8.64631048959617,8.695285480666564,8.699514748210191,8.732304571033183,8.809862805379057,8.85366542803745,8.85366542803745,8.881836305004146,8.895629627136483,8.922658299524402,8.961879012677683,8.987196820661973,8.987196820661973,9.011889433252344,9.035986984831405,9.0595174822416,9.082507000466299,9.093806555720231,9.093806555720231,9.104979856318357,9.105424202026622,9.141056443869601,9.169518377455928,9.169518377455928,9.179881164491475,9.20029003612268,9.210340371976184,9.210340371976184,9.210340371976184,9.230142999272362,9.25107369545609,9.268609280100158,9.287301413112312,9.305992157956023,9.3481470128658,9.387047211091287,9.392661928770137,9.392661928770137,9.392661928770137,9.40401477110389,9.441254451161655,9.472704636443673,9.472704636443673,9.481183999711485,9.487972108574462,9.51044496442652,9.539644119118783,9.546812608597396,9.574983485564092,9.60911649193355,9.615805480084347,9.615805480084347,9.622450022803015,9.655026193237628,9.674074388208323,9.680344001221918,9.692766521220475,9.718071073455494,9.729146112686688,9.740968623038354,9.761987799558325,9.798127036878302,9.798127036878302,9.798323431350024,9.836278802842678,9.852194258148577,9.862665558015873,9.893437216682626,9.903487552536127,9.903487552536127,9.912129937267979,9.9281801651265,9.951860372783973,9.95227771670556,9.957638480752887,9.98506753952855,9.998797732340453,9.998797732340453,10.01681623784313,10.021270588192511,10.03652968037491,10.043249494911286,10.073230327123223,10.085809109330082,10.106428396532818,10.126631103850338,10.126631103850338,10.13774733584324,10.156573058745611,10.165851817003619,10.176641914568846,10.196157166498947,10.203592144986466,10.23255700752954,10.239959789157341,10.239959789157341,10.254846605465858,10.275051108968611,10.276347034120468,10.302523894296174,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.338511462885837,10.36321016303423,10.373491181781864,10.373491181781864,10.37365923210618,10.397084961976473,10.416311178964792,10.432588449473391,10.435326203372536,10.46310334047155,10.46310334047155,10.488490261539345,10.491274217438248,10.515966830028619,10.529425983402623,10.545341438708522,10.55092321417346,10.571316925111784,10.596634733096073,10.596634733096073,10.596634733096073,10.605577254373323,10.621327345686446,10.628617778949124,10.645424897265505,10.645424897265505,10.659609532257463,10.672633601387325,10.691944912900398,10.714417768752456,10.714417768752456,10.717204290818456,10.740911786721089,10.757902880692196,10.778956289890028,10.784035715506512,10.810444385246925,10.819778284410283,10.819778284410283,10.819778284410283,10.826815894427707,10.858998997563564,10.87804719253426,10.891817153634156,10.915088464214607,10.93216518227973,10.947275190820202,10.968198289528557,10.985318091548349,11.002099841204238,11.002099841204238,11.020751518812343,11.05089000537367,11.082142548877775,11.082222450883174,11.099060588387982,11.129721621414728,11.156250521031495,11.160390674585026,11.211820372186306,11.236345376970338,11.289781913656018,11.290849758886777,11.374424435935119,11.418614785498987,11.484458706104975,11.529751653067171,11.594894466956886,11.71985653333467,11.85482073228816,12.29471143628375
Bronx,5.560681631015528,6.214608098422191,6.411472522201293,6.7209217543733555,6.907755278982137,7.090076835776092,7.170119543449628,7.313220387090301,7.438383530044307,7.600902459542082,7.696212639346407,7.783224016336037,7.8632667240095735,7.9724660159745655,8.006367567650246,8.126294603732282,8.1886891244442,8.216088098632316,8.294049640102028,8.34283980427146,8.411832675758411,8.476371196895983,8.517193191416238,8.517193191416238,8.575462099540212,8.655126570956964,8.699514748210191,8.699514748210191,8.699514748210191,8.764053269347762,8.809862805379057,8.85366542803745,8.867850063029406,8.881836305004146,8.918996037224256,8.961879012677683,8.987196820661973,8.987196820661973,9.014022754008018,9.035986984831405,9.035986984831405,9.071078304642676,9.071078304642676,9.093806555720231,9.093806555720231,9.104979856318357,9.104979856318357,9.116029692504942,9.148464968258095,9.169518377455928,9.169518377455928,9.169518377455928,9.179881164491475,9.179881164491475,9.20029003612268,9.210340371976184,9.210340371976184,9.210340371976184,9.21296148285206,9.239899174217728,9.268609280100158,9.287301413112312,9.305650551780507,9.332558004700433,9.355394095365774,9.392661928770137,9.392661928770137,9.392661928770137,9.409191230721348,9.441452092939569,9.472704636443673,9.472704636443673,9.485399848853541,9.51044496442652,9.532423871145296,9.546812608597396,9.546812608597396,9.574983485564092,9.574989741782638,9.60911649193355,9.615805480084347,9.615805480084347,9.615805480084347,9.623383759968634,9.655026193237628,9.674074388208323,9.680344001221918,9.680344001221918,9.72913416539135,9.735068900911164,9.740968623038354,9.754971718730847,9.786953736280177,9.798127036878302,9.798127036878302,9.809176873064887,9.840374998290281,9.852194258148577,9.862665558015873,9.88837391472608,9.903487552536127,9.903487552536127,9.903487552536127,9.903487552536127,9.903487552536127,9.933046354777673,9.94270826568941,9.95227771670556,9.975808214115753,9.998797732340453,9.998797732340453,10.034515814942532,10.043249494911286,10.060491301345794,10.085809109330082,10.085809109330082,10.126631103850338,10.126631103850338,10.126631103850338,10.126631103850338,10.16199824768763,10.165851817003619,10.184900011974314,10.203592144986466,10.218298292376161,10.239959789157341,10.271596874100524,10.275051108968611,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.341742483467284,10.373491181781864,10.373491181781864,10.404262840448617,10.432981233212098,10.46310334047155,10.46310334047155,10.46310334047155,10.46310334047155,10.46310334047155,10.491274217438248,10.504769254968322,10.51867319162636,10.545341438708522,10.571316925111784,10.596634733096073,10.596634733096073,10.596634733096073,10.596634733096073,10.596634733096073,10.621327345686446,10.640651618512848,10.645424897265505,10.668955394675699,10.691944912900398,10.709963418403076,10.714417768752456,10.714417768752456,10.736396675471232,10.757902880692196,10.778956289890028,10.819778284410283,10.819778284410283,10.819778284410283,10.839580911706463,10.858998997563564,10.87804719253426,10.896739325546411,10.915088464214607,10.933106969717286,10.950806546816688,10.985292722887856,11.002099841204238,11.002099841204238,11.009294106148548,11.048683455837722,11.07850711483699,11.082142548877775,11.112447898373103,11.153389288750464,11.156250521031495,11.156250521031495,11.184793330973033,11.223466863253153,11.238488619268468,11.27720313144916,11.289781913656018,11.302204433654575,11.356059718165483,11.407564949312402,11.432756753289782,11.512925464970229,11.542484267211773,11.608235644774552,11.695247021764184,11.827736204810263,12.092324032517816
Broome,5.1987284856215865,5.977924835671246,6.376480182082086,6.6810485562694835,6.907755278982137,7.003065458786462,7.170119543449628,7.24422751560335,7.3777589082278725,7.600902459542082,7.600902459542082,7.824046010856292,7.90100705199242,8.006367567650246,8.131530710604252,8.294049640102028,8.294049640102028,8.366370301681654,8.411832675758411,8.476371196895983,8.517193191416238,8.556413904569519,8.630521876723241,8.699514748210191,8.699514748210191,8.748304912379623,8.779557455883728,8.83927669058535,8.85366542803745,8.881836305004146,8.922658299524402,8.961253992860792,8.987196820661973,8.99961934066053,9.035986984831405,9.047821442478408,9.071078304642676,9.093806555720231,9.104979856318357,9.145974406877173,9.169518377455928,9.179881164491475,9.198890525750555,9.210340371976184,9.210340371976184,9.210340371976184,9.210340371976184,9.257915038270824,9.277999020449997,9.287301413112312,9.305650551780507,9.341368634382587,9.38429367909962,9.392661928770137,9.392661928770137,9.400960731584833,9.425451751593128,9.449357272446683,9.477361279868937,9.487972108574462,9.51044496442652,9.541604579324419,9.546812608597396,9.561132996315147,9.595602772766828,9.615805480084347,9.615805480084347,9.629050706834368,9.655026193237628,9.666035094215943,9.680344001221918,9.707171739893294,9.723761058150341,9.740968623038354,9.740968623038354,9.769956159911606,9.79223650255428,9.798127036878302,9.798127036878302,9.803832662654926,9.834970636462044,9.852194258148577,9.878169744551839,9.89731853713585,9.903487552536127,9.903487552536127,9.903487552536127,9.908475094047168,9.92625132357531,9.93956085756525,9.95227771670556,9.975808214115753,9.998797732340453,10.00784756786037,10.043249494911286,10.046072343551286,10.073230327123223,10.085809109330082,10.086596889525415,10.106428396532818,10.126631103850338,10.126631103850338,10.126631103850338,10.134599273499514,10.157351072191092,10.165851817003619,10.166463586219399,10.203592144986466,10.225481475648099,10.239959789157341,10.261161996807944,10.271596874100524,10.275051108968611,10.288749953326773,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.31890299149746,10.341742483467284,10.348173373797573,10.360912399575003,10.373491181781864,10.373491181781864,10.3885317173394,10.412134577068295,10.4341158035983,10.439480258566524,10.457372665762566,10.46310334047155,10.46310334047155,10.477287975463508,10.491274217438248,10.502324053624832,10.51884737943129,10.542706391070517,10.555053820867792,10.571316925111784,10.59211515253415,10.596634733096073,10.596634733096073,10.596634733096073,10.599131613294661,10.60905725309463,10.621327345686446,10.638256407786892,10.645424897265505,10.664293381569887,10.675907913990581,10.695818663469447,10.714417768752456,10.714417768752456,10.736396675471232,10.757902880692196,10.778956289890028,10.799575577092764,10.815043207554536,10.819778284410283,10.819778284410283,10.828722475886684,10.839580911706463,10.858998997563564,10.877087534733343,10.87804719253426,10.89994099374271,10.915088464214607,10.933106969717286,10.968198289528557,10.985606957849962,11.002099841204238,11.002099841204238,11.018629143155449,11.035722050782491,11.07362040690335,11.082142548877775,11.09523058483687,11.118082326700453,11.141861783579396,11.156250521031495,11.157836339376269,11.189922059282594,11.225243392518447,11.225243392518447,11.26446410567173,11.289781913656018,11.289781913656018,11.337006183094653,11.366421769584008,11.459062556416916,11.49391661408904,11.551981425425314,11.617285480294472,11.695247021764184,11.719939634354555,11.765274872575157,11.852702954252797,11.90069210749802,12.098999129970776,12.423628608882245
Cattaraugus,5.323327604636225,5.703782474656201,5.940171252720432,6.551080335043404,6.684611727667927,7.003065458786462,7.090419377216408,7.313220387090301,7.438383530044307,7.600902459542082,7.600902459542082,7.696724450685178,7.783224016336037,7.8632667240095735,7.994688695068144,8.006367567650246,8.070906088787819,8.21538705878102,8.290011946567773,8.294049640102028,8.318742252692399,8.411832675758411,8.517193191416238,8.517193191416238,8.612503371220562,8.64631048959617,8.695285480666564,8.699514748210191,8.732304571033183,8.809862805379057,8.85366542803745,8.85366542803745,8.881836305004146,8.895629627136483,8.922658299524402,8.961879012677683,8.987196820661973,8.987196820661973,9.011889433252344,9.035986984831405,9.0595174822416,9.082507000466299,9.093806555720231,9.093806555720231,9.104979856318357,9.105424202026622,9.141056443869601,9.169518377455928,9.169518377455928,9.179881164491475,9.20029003612268,9.210340371976184,9.210340371976184,9.210340371976184,9.230142999272362,9.25107369545609,9.268609280100158,9.287301413112312,9.305992157956023,9.3481470128658,9.387047211091287,9.392661928770137,9.392661928770137,9.392661928770137,9.40401477110389,9.441254451161655,9.472704636443673,9.472704636443673,9.481183999711485,9.487972108574462,9.51044496442652,9.539644119118783,9.546812608597396,9.574983485564092,9.60911649193355,9.615805480084347,9.615805480084347,9.622450022803015,9.655026193237628,9.674074388208323,9.680344001221918,9.692766521220475,9.718071073455494,9.729146112686688,9.740968623038354,9.761987799558325,9.798127036878302,9.798127036878302,9.798323431350024,9.836278802842678,9.852194258148577,9.862665558015873,9.893437216682626,9.903487552536127,9.903487552536127,9.912129937267979,9.9281801651265,9.951860372783973,9.95227771670556,9.957638480752887,9.98506753952855,9.998797732340453,9.998797732340453,10.01681623784313,10.021270588192511,10.03652968037491,10.043249494911286,10.073230327123223,10.085809109330082,10.106428396532818,10.126631103850338,10.126631103850338,10.13774733584324,10.156573058745611,10.165851817003619,10.176641914568846,10.196157166498947,10.203592144986466,10.23255700752954,10.239959789157341,10.239959789157341,10.254846605465858,10.275051108968611,10.276347034120468,10.302523894296174,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.338511462885837,10.36321016303423,10.373491181781864,10.373491181781864,10.37365923210618,10.397084961976473,10.416311178964792,10.432588449473391,10.435326203372536,10.46310334047155,10.46310334047155,10.488490261539345,10.491274217438248,10.515966830028619,10.529425983402623,10.545341438708522,10.55092321417346,10.571316925111784,10.596634733096073,10.596634733096073,10.596634733096073,10.605577254373323,10.621327345686446,10.628617778949124,10.645424897265505,10.645424897265505,10.659609532257463,10.672633601387325,10.691944912900398,10.714417768752456,10.714417768752456,10.717204290818456,10.740911786721089,10.757902880692196,10.778956289890028,10.784035715506512,10.810444385246925,10.819778284410283,10.819778284410283,10.819778284410283,10.826815894427707,10.858998997563564,10.87804719253426,10.891817153634156,10.915088464214607,10.93216518227973,10.947275190820202,10.968198289528557,10.985318091548349,11.002099841204238,11.002099841204238,11.020751518812343,11.05089000537367,11.082142548877775,11.082222450883174,11.099060588387982,11.129721621414728,11.156250521031495,11.160390674585026,11.211820372186306,11.236345376970338,11.289781913656018,11.290849758886777,11.374424435935119,11.418614785498987,11.484458706104975,11.529751653067171,11.594894466956886,11.71985653333467,11.85482073228816,12.29471143628375
Cayuga,4.768650271062748,5.8194708599207985,6.214608098422191,6.755107667509048,6.907755278982137,7.090076835776092,7.313220387090301,7.600902459542082,7.7052369204810285,7.9724660159745655,8.039157390473237,8.294049640102028,8.389688247837027,8.469079757895392,8.517193191416238,8.529731763502806,8.660159878059735,8.690949926722737,8.699514748210191,8.764053269347762,8.809862805379057,8.85366542803745,8.867850063029406,8.922658299524402,8.948975607841776,8.987196820661973,8.987196820661973,9.035986984831405,9.0595174822416,9.104979856318357,9.104979856318357,9.104979856318357,9.169518377455928,9.190137664658664,9.239899174217728,9.269332543838543,9.287301413112312,9.305650551780507,9.323669057283185,9.36679731218128,9.392661928770137,9.392661928770137,9.392661928770137,9.457767800017265,9.47525348110956,9.51044496442652,9.525151111816216,9.546812608597396,9.568014816247999,9.582559596228084,9.60911649193355,9.615805480084347,9.615805480084347,9.622450022803015,9.652573981425599,9.670306374794604,9.680344001221918,9.680344001221918,9.72913416539135,9.734581106074057,9.740968623038354,9.748364311774145,9.769956159911606,9.798127036878302,9.798127036878302,9.809176873064887,9.852194258148577,9.852194258148577,9.878169744551839,9.898615568608014,9.903487552536127,9.903487552536127,9.923290179832307,9.95227771670556,9.972442736451057,9.983325197023502,9.98966524877718,9.998797732340453,10.001229031435352,10.021683393569967,10.043249494911286,10.085809109330082,10.085809109330082,10.085809109330082,10.126631103850338,10.126631103850338,10.126631103850338,10.146472946063877,10.16199824768763,10.165851817003619,10.171181094012141,10.206055924225064,10.221941283654663,10.239959789157341,10.239959789157341,10.25883408161284,10.276321965625588,10.295529640312152,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.337867779712525,10.366791336945349,10.37645813687294,10.400448220009006,10.425058957622717,10.434382692840295,10.454033026912542,10.46310334047155,10.465956409453957,10.481590964115576,10.491274217438248,10.517481819499897,10.519050759443525,10.54035092790762,10.545341438708522,10.562376417492958,10.571316925111784,10.59482310533712,10.596634733096073,10.596634733096073,10.596634733096073,10.607832280363647,10.621327345686446,10.63344870621879,10.645424897265505,10.645424897265505,10.64755328031833,10.661954199216716,10.668955394675699,10.683888471304885,10.691944912900398,10.693997243345251,10.714417768752456,10.714417768752456,10.714417768752456,10.714417768752456,10.715972855795068,10.73856822898474,10.757980642197564,10.778956289890028,10.798808359119148,10.812078351430891,10.819778284410283,10.819778284410283,10.819778284410283,10.819778284410283,10.819778284410283,10.839580911706463,10.858998997563564,10.876095310903395,10.88197678130027,10.896739325546411,10.896739325546411,10.915088464214607,10.933106969717286,10.933106969717286,10.950806546816688,10.968198289528557,10.976782033219948,10.995079036862181,11.002099841204238,11.002099841204238,11.002099841204238,11.002099841204238,11.0189590058892,11.035372486767836,11.05089000537367,11.06663836234181,11.082142548877775,11.082142548877775,11.112447898373103,11.127318174001633,11.141861783579396,11.156250521031495,11.16291038158549,11.184421397998193,11.225243392518447,11.225597273467208,11.251560700835821,11.27720313144916,11.289781913656018,11.309289208949135,11.33857207782545,11.396391648714276,11.430556982316478,11.472103470449973,11.512925464970229,11.513319915360002,11.542484267211773,11.570423972848719,11.62552824299167,11.690824432389798,11.717234540572449,11.791590086975003,11.99187361546616,12.145436039365853,12.574253433730481
Chautauqua,5.068481275428756,5.414652651538108,5.703782474656201,5.975128842074017,6.214608098422191,6.4045193719742946,6.551080335043404,6.779696440516584,6.907755278982137,7.046476452063784,7.313220387090301,7.438383530044307,7.512904925411068,7.600902459542082,7.745151758350923,7.937374696163295,7.969604212895626,8.006367567650246,8.006367567650246,8.006367567650246,8.160518247477505,8.268731832117737,8.294049640102028,8.294049640102028,8.321942161162136,8.41634798107458,8.517193191416238,8.517193191416238,8.546579739886376,8.596497822076419,8.699514748210191,8.699514748210191,8.71248641131209,8.779012366738517,8.85366542803745,8.881836305004146,8.913444164050139,8.9231558609424,8.948975607841776,8.987196820661973,8.992770588157182,9.011889433252344,9.035986984831405,9.0595174822416,9.078167881007905,9.093806555720231,9.104979856318357,9.137769679141348,9.137769679141348,9.172596217758102,9.210340371976184,9.210340371976184,9.219034535439306,9.222779502125812,9.239899174217728,9.274278434979763,9.292693184269481,9.305650551780507,9.333799821311853,9.38429367909962,9.392661928770137,9.392661928770137,9.392661928770137,9.392661928770137,9.392661928770137,9.409191230721348,9.433483923290392,9.464982590349763,9.472704636443673,9.492810165305345,9.51104604196424,9.546812608597396,9.546812608597396,9.559527598141523,9.58541852446236,9.611793744306985,9.615805480084347,9.615805480084347,9.629050706834368,9.635608107380527,9.655026193237628,9.67674775499462,9.70466251607923,9.721075300874615,9.73873887371009,9.746748184975763,9.763926050150028,9.790087844523503,9.798127036878302,9.798127036878302,9.825526011066415,9.84276432979464,9.858759591880714,9.88738243936149,9.903487552536127,9.903487552536127,9.903487552536127,9.923290179832307,9.939666422665422,9.952063330994568,9.95227771670556,9.984116612272185,10.030120203469494,10.043249494911286,10.055363830034446,10.081172969194089,10.085809109330082,10.089923007408734,10.102338411281293,10.124345252549713,10.126631103850338,10.126631103850338,10.126631103850338,10.142504453006628,10.150347630467653,10.165851817003619,10.17418442251499,10.193695899255621,10.202968074002582,10.210972252284089,10.239959789157341,10.241837938894294,10.261161996807944,10.275051108968611,10.292220458321268,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.335905963568347,10.344288505681856,10.373491181781864,10.373491181781864,10.376611309118108,10.404262840448617,10.425726100235487,10.4341158035983,10.450869813503974,10.46310334047155,10.480152324312352,10.491274217438248,10.507753225826555,10.528151592585452,10.545341438708522,10.559802581055886,10.570675865162976,10.59068429328237,10.596634733096073,10.596634733096073,10.596634733096073,10.596634733096073,10.622525577615217,10.64341115727938,10.645424897265505,10.65607320563565,10.668955394675699,10.683066563987493,10.709600435949579,10.714417768752456,10.714417768752456,10.727417531584022,10.736396675471232,10.757902880692196,10.772686676876432,10.779893110840623,10.799575577092764,10.816450384209706,10.819778284410283,10.819778284410283,10.826497150036902,10.856947237137831,10.858998997563564,10.896739325546411,10.915088464214607,10.915088464214607,10.968198289528557,11.002099841204238,11.002099841204238,11.012214349051925,11.03488966402723,11.03488966402723,11.042930258983263,11.07345484365482,11.082142548877775,11.082142548877775,11.120383622719698,11.143463893679115,11.156250521031495,11.156250521031495,11.185336349290196,11.239031531321457,11.289781913656018,11.326595886778735,11.362102575235644,11.430423188464957,11.496357051119128,11.650131520189888,11.96617657994366,12.42666196150446
Chemung,5.298317366548036,5.789017661447502,6.396929655216146,6.628580854152078,6.907755278982137,6.907755278982137,7.24422751560335,7.313220387090301,7.600902459542082,7.640760363939393,7.8632667240095735,8.006367567650246,8.070906088787819,8.1886891244442,8.294049640102028,8.433811582477187,8.517193191416238,8.517193191416238,8.567478255812611,8.687679655327626,8.699514748210191,8.732304571033183,8.779557455883728,8.824677891164198,8.881836305004146,8.935903526274423,8.987196820661973,8.987196820661973,8.99961934066053,9.035986984831405,9.035986984831405,9.071078304642676,9.104979856318357,9.104979856318357,9.126958763037132,9.148464968258095,9.169518377455928,9.179881164491475,9.197976317417892,9.210340371976184,9.210340371976184,9.226417752856099,9.259130536145614,9.305454264999314,9.323669057283185,9.35522823209478,9.392661928770137,9.392661928770137,9.39973393156329,9.409191230721348,9.433483923290392,9.457200449907708,9.472704636443673,9.487972108574462,9.495519314209846,9.51044496442652,9.537675613701138,9.546812608597396,9.568881963336109,9.581903928408666,9.60911649193355,9.615805480084347,9.615805480084347,9.615805480084347,9.644094239751986,9.674074388208323,9.689827578820195,9.726937293552021,9.740968623038354,9.75846178048587,9.769956159911606,9.798127036878302,9.798127036878302,9.798127036878302,9.820105943597078,9.836278802842678,9.854664509874794,9.867860374892977,9.903487552536127,9.903487552536127,9.903487552536127,9.911058826094628,9.934952333345583,9.942752601505676,9.961756460660103,9.980448593672257,9.994241915804592,9.998797732340453,10.00784756786037,10.025705185260378,10.03889218954233,10.043249494911286,10.06475570013225,10.069021206370731,10.085809109330082,10.09823162932864,10.122762165509409,10.126631103850338,10.126631103850338,10.150347630467653,10.165851817003619,10.181119289134408,10.196157166498947,10.203592144986466,10.225571051705241,10.239959789157341,10.251441895932606,10.27010632119874,10.276070350932647,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.308952660644293,10.332001340794838,10.346894090665808,10.360912399575003,10.373491181781864,10.373491181781864,10.401227936753463,10.407472038570134,10.424484300120374,10.4341158035983,10.445396393327817,10.46310334047155,10.46310334047155,10.46310334047155,10.491274217438248,10.49710533409363,10.51867319162636,10.535003978317588,10.545341438708522,10.559628164293976,10.579068966188181,10.596634733096073,10.596634733096073,10.596634733096073,10.596634733096073,10.621327345686446,10.642129917958208,10.645424897265505,10.64543037068657,10.666597766394396,10.668955394675699,10.693603842046068,10.714417768752456,10.714417768752456,10.714417768752456,10.732039370102276,10.770416115152546,10.778956289890028,10.797532490290317,10.810440642424645,10.819778284410283,10.819778284410283,10.819778284410283,10.819881366977922,10.839580911706463,10.858998997563564,10.862550460606363,10.87804719253426,10.896148296194186,10.896739325546411,10.911445472936107,10.915088464214607,10.915088464214607,10.915238031740644,10.950806546816688,10.968198289528557,10.968198289528557,10.985292722887856,11.002099841204238,11.002099841204238,11.002099841204238,11.022665886270934,11.043695585049168,11.061280647070282,11.082142548877775,11.082142548877775,11.112447898373103,11.127262984158243,11.156250521031495,11.158849738574611,11.196551417366864,11.225243392518447,11.23918017712441,11.26030054985708,11.289781913656018,11.291549329407424,11.326595886778735,11.365009655910445,11.407564949312402,11.422172878448045,11.461632170582678,11.512925464970229,11.608235644774552,11.725166966986054,11.909364172205068,12.06808954529798,12.57646982855028
