"","V1","V2","V3","V4","V5"
"1",-1.93062875159636,-0.486996290706669,0.76481448066608,2.05283443091522,3.60298633792989
"2",-1.84078647232664,-0.414517124037114,0.814240265699166,2.07640914400888,3.60162769764852
"3",-1.73404566077129,-0.328405271875028,0.87296260053352,2.10441805059237,3.6000135092127
"4",-1.6282141375914,-0.243026977065775,0.931184699923939,2.13218835889824,3.59841307147085
"5",-1.5466966397542,-0.177263726640366,0.976030693990599,2.15357864015684,3.59718032268338
"6",-1.44757113325206,-0.0972954292810384,1.03056354882422,2.17958928228717,3.59568129667375
"7",-1.37534976831395,-0.0390317210756414,1.07029537314087,2.19854024802283,3.59458912867767
"8",-1.27532244653354,0.041664104782141,1.1253243521532,2.22478752746696,3.59307646492508
"9",-1.17005946793913,0.126583733117909,1.18323367268696,2.25240864902208,3.59148462489904
"10",-1.05389801132004,0.220295576100235,1.24713867626872,2.28288954321144,3.58972797254624
"11",-0.92646817845656,0.323098044617804,1.31724285851085,2.31632727173342,3.58780091407029
"12",-0.850103453120739,0.384704358421552,1.35925410894442,2.33636545978202,3.58664608799835
"13",-0.743776955730128,0.470481967578949,1.41774851312712,2.36426564981752,3.58503816480651
"14",-0.624446949078538,0.566749999737346,1.48339666114784,2.39557797499968,3.58323359592726
"15",-0.550203718765951,0.626644823202918,1.52424079339313,2.41505948040565,3.5821108521304
"16",-0.477692416416732,0.685142434834865,1.56413212368262,2.43408652600373,3.58101429941556
"17",-0.361095815643186,0.779205325005029,1.62827651718889,2.46468160245677,3.57925106642036
"18",-0.266582208304774,0.855453028683163,1.68027218412763,2.48948207710684,3.57782178364253
"19",-0.185497843945425,0.920866853846825,1.72487989429162,2.51075870360637,3.57659558468311
"20",-0.0857715168476101,1.00131985580228,1.77974328416389,2.53692700165269,3.57508747247129
"21",0.00842542209697722,1.07731209108119,1.83156473929873,2.56164438215406,3.57366297845831
"22",-0.968521903695423,0.299720426853872,1.27319027227092,2.26040335926775,3.52222732495976
"23",-0.967766540768266,0.29970078350073,1.27485312488932,2.26327831091415,3.52616399846883
"24",-0.966229733914796,0.299660818560116,1.27823624471395,2.2691274798699,3.53417327003324
"25",-0.965162448819542,0.299633063623313,1.28058576140545,2.27318962392959,3.53973556702646
"26",-0.963941078725648,0.299601301684453,1.2832744801252,2.2778382237115,3.54610089829018
"27",-0.962907741015433,0.299574429564544,1.28554926518208,2.28177116219464,3.55148627398417
"28",-0.960703142379162,0.299517098622365,1.29040245883543,2.29016198225821,3.56297583035394
"29",-0.959447132137037,0.299484435882442,1.29316743419802,2.29494242425536,3.56952169325572
"30",-0.95808929968156,0.299449125247078,1.29615656052038,2.30011040701777,3.57659821602244
"31",-0.956947234293949,0.299419425672025,1.29867069817383,2.30445716880011,3.58255024026796
"32",-0.955914994849304,0.299392582140815,1.30094306548111,2.30838592717841,3.58792989212958
