"","V1","V2","V3","V4","V5"
"1",-1.7922232817997,-0.835963395839708,0.35875473436528,1.81002101080797,3.3259792633896
"2",-1.71292063994524,-0.674281418346128,0.553472435724665,1.9299894368063,3.34914480988139
"3",-1.6606149346969,-0.578973075679149,0.657945286457988,1.98911906975868,3.3594240114412
"4",-1.59784220859879,-0.474761550555745,0.764437907828824,2.04506557013259,3.36813195262071
"5",-1.54797409675692,-0.398789845102589,0.837486312791967,2.08078203636097,3.37294406136216
"6",-1.47108976210896,-0.291436674976835,0.934616854655309,2.12468947538566,3.37759563312296
"7",-1.36463161848401,-0.15824785219193,1.04552991643241,2.1694717338466,3.37989177260284
"8",-1.26615558214503,-0.0473964923777515,1.13001804164807,2.19971970454088,3.3787479600692
"9",-1.1173965242857,0.103381085670923,1.23409561557365,2.23185705823873,3.37223130917603
"10",-1.00772163262377,0.205120143988462,1.29726812063284,2.24796248747286,3.36407972326296
"11",-0.820998232565148,0.366073966121996,1.38467471272744,2.2639882373876,3.34342587786942
"12",-0.73101183987352,0.439361576994081,1.41903474278226,2.26710653014576,3.32998235533961
"13",-0.681520592882319,0.47855620362907,1.43590502725144,2.26755587403325,3.32146771566385
"14",-0.589290910940824,0.549352375424083,1.46350250577084,2.26587316452867,3.30318901945148
"15",-0.504326631614849,0.611842225603797,1.4844459802076,2.2612313759456,3.28319903005859
"16",-0.417892538402097,0.672386160217575,1.5012080082783,2.25316427273996,3.25927259099881
"17",-0.357843146727887,0.712339561125182,1.51004561835484,2.2453871885887,3.24022557064402
"18",-0.250411762511691,0.778804047060284,1.51989905196101,2.22650766682833,3.20055895112385
"19",-0.187472789449426,0.814322340801595,1.52201785297517,2.21221148298245,3.17365893062184
"20",-0.111824840912631,0.85330709635339,1.52093069810009,2.19159449961115,3.13736040934699
"21",-0.0539103482090091,0.880128005793472,1.51746289886755,2.17322103549442,3.10667504945978
"22",-0.848900564362838,0.233400479585473,1.20385542671754,2.10683307365851,3.11607071156811
"23",-0.860036340952048,0.22779769364377,1.20489504499571,2.11566754270115,3.14366593419649
"24",-0.865264058209421,0.225207425752335,1.20551361120156,2.12003148525268,3.15699555368054
"25",-0.872607993469874,0.221608057157563,1.2065320715916,2.12642069261018,3.17606825897905
"26",-0.877664391364826,0.21916589866977,1.20733596693911,2.13098137769405,3.18943966956481
"27",-0.881792301436186,0.217193025286433,1.20805596282064,2.13481499183415,3.20052243413419
"28",-0.889595719042107,0.213508116793608,1.20957761171914,2.14234515791356,3.22186515005371
"29",-0.894291496152954,0.211323069131918,1.21059396857775,2.14705552381034,3.23493571720838
"30",-0.900159116172685,0.208626947716106,1.21197952482234,2.15314378789087,3.25151703248049
"31",-0.910211244973433,0.204105047714333,1.21465701391207,2.16411242166015,3.28056974136482
"32",-0.91902131964306,0.20025035200419,1.21734072274515,2.17430219760912,3.30664538773066
"33",-0.924305795979712,0.19798971348477,1.21910971466565,2.18068513722738,3.32257506831164
"34",-0.933513140929342,0.194149067256062,1.22248937462962,2.19234426866501,3.35082220478658
"35",-0.942361389986936,0.190582476646915,1.22609815844634,2.20419589371805,3.37852182820256
"36",-0.947828774409456,0.18844728290672,1.22851183799673,2.21184667616423,3.39587184666865
"37",-0.952298329286538,0.186737439600275,1.23059862956302,2.2183035721938,3.41019723677344
"38",-0.959635022225373,0.184010149240466,1.23424422622908,2.2293031754804,3.43399650722512
"39",-0.964888856534352,0.182121533411929,1.23703053682196,2.2374906691922,3.45119683684549
"40",-0.969397848592005,0.180543289400115,1.23954781792837,2.24474774591024,3.46609341027099
"41",-0.97492938278387,0.178663977763806,1.24279286397721,2.25393534959471,3.48452356448443
"42",-0.979837198518823,0.17704853609478,1.2458202885191,2.2623652682366,3.50097928655967
"43",-1.21339190985188,-0.344799482739986,0.388462590754365,1.34490822482782,2.85597296558025
"44",-1.19591628472401,-0.31425709889421,0.434499499088531,1.42309067417302,2.90563077508394
